Station,Statname,Latitude,Longitude,Elevation,Category,Technology,Status,InstDate,SuspDate,State,County,Stream,Operator,AHName,SZName,SZHName,Timezone,Datetime,Clouds,Dewpoint,Feelslike,Humidity,Pressure,Rain,Temp,UVI,Visibility,Winddeg,Windgust,Windspeed,OWMid,OWMmain,OWMdesc,OWMicon,Hour
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 00:00:00,100.000000,6.310000,6.900000,96.000000,1017.000000,,6.900000,0.000000,10000.000000,179.000000,0.93,0.240000,804,Clouds,overcast clouds,04n,00
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 01:00:00,100.000000,4.860000,5.900000,93.000000,1018.000000,,5.900000,0.000000,10000.000000,157.000000,0.95,0.380000,804,Clouds,overcast clouds,04n,01
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 02:00:00,100.000000,4.700000,5.900000,92.000000,1019.000000,,5.900000,0.000000,10000.000000,137.000000,1.17,0.510000,804,Clouds,overcast clouds,04n,02
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 03:00:00,98.000000,2.410000,3.900000,90.000000,1019.000000,,3.900000,0.000000,10000.000000,118.000000,1.46,0.730000,804,Clouds,overcast clouds,04n,03
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 04:00:00,92.000000,2.260000,3.900000,89.000000,1019.000000,,3.900000,0.000000,10000.000000,123.000000,1.5,0.860000,804,Clouds,overcast clouds,04n,04
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 05:00:00,92.000000,2.260000,3.900000,89.000000,1019.000000,,3.900000,0.000000,10000.000000,127.000000,1.41,0.680000,804,Clouds,overcast clouds,04n,05
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 06:00:00,80.000000,1.270000,2.900000,89.000000,1018.000000,,2.900000,0.000000,10000.000000,128.000000,1.05,0.550000,803,Clouds,broken clouds,04n,06
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 07:00:00,88.000000,1.270000,2.900000,89.000000,1017.000000,,2.900000,0.000000,10000.000000,130.000000,1.17,0.660000,804,Clouds,overcast clouds,04n,07
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 08:00:00,85.000000,2.410000,3.900000,90.000000,1016.000000,,3.900000,0.000000,10000.000000,120.000000,1.18,0.650000,804,Clouds,overcast clouds,04n,08
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-09 09:00:00,84.000000,2.260000,3.900000,89.000000,1016.000000,,3.900000,0.000000,10000.000000,119.000000,1.26,0.800000,803,Clouds,broken clouds,04n,09
