MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZ_mean
"76828",Trujillo,307.74167626200,Ordenanza No. 019 de 1930,1,1308,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,307741676.1000000238,1039055.0690000000,306702621.0000000000,1727.18672990056
"73678",San Luis,411.99658575300,,1,475,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,411996585.6000000238,800896.1370000000,411195689.3999999762,558.103280327881
"73624",Rovira,739.18893593800,Decreto de 1853,1,875,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,739188935.7000000477,1836774.8870000001,737352160.7999999523,1802.25350162269
"25335",Guayabetal,222.50484636200,Ordenanza No. 28 de 1980,1,972,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,222504846.3000000119,439234.1403000001,222065612.0999999940,2039.9464213847
"25281",Fosca,111.05589557400,,1,2100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,111055895.5000000000,235172.2963000000,110820723.2000000030,2394.94935622306
"50226",Cumaral,623.82771269200,Decreto No. 2543 de 1955,1,412,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,623827712.6000000238,5807488.5680000000,618020224.0000000000,296.942624049039
"25488",Nilo,224.45324303100,,1,400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,224453243.0000000000,557605.2592000000,223895637.6999999881,607.778356013597
"25612",Ricaurte,127.91838140100,,1,284,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,127918381.4000000060,13491081.2300000004,114427300.0999999940,345.364908959255
"25805",Tibacuy,84.64381601540,,1,1625,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,84643816.0100000054,235193.4018000000,84408622.5999999940,1290.37901102384
"25594",Quetame,137.59643048900,,1,1400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,137596430.4000000060,254304.3964000000,137342126.0000000000,2196.16124197683
"25001",Agua De Dios,85.88512036160,Ordenanza No. 78 de 1963,1,350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,85885120.3400000036,3876796.1340000001,82008324.2000000030,412.807812146103
"25845",Une,208.86648100300,,1,2380,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,208866481.0000000000,473001.6870000000,208393479.3000000119,3099.28105750393
"25307",Girardot,130.25268621400,,1,289,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,130252686.2000000030,21612378.9200000018,108640307.2000000030,376.372280080212
"50573",Puerto López,6898.19676567000,Decreto No. 2543 de 1955,1,184,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,6898196765.0000000000,8676142.7730000000,6889520622.0000000000,198.615093204106
"25151",Cáqueza,111.40520939000,,1,1658,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,111405209.2000000030,943565.6476000000,110461643.5000000000,2029.19931713489
"50606",Restrepo,364.49231721200,,1,488,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,364492317.1000000238,2770770.3080000002,361721546.6999999881,763.37176927754
"50245",El Calvario,269.90593187300,Decreto No. 2543 de 1955,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,269905931.8000000119,258142.7779000000,269647789.0000000000,2258.90602106331
"76895",Zarzal,367.95292729300,Decreto No. 0155 de 1909,1,917,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,367952927.1000000238,4881408.7180000003,363071518.3000000119,979.764191323108
"50124",Cabuyaro,911.84372023800,,1,175,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,911843720.2000000477,1086528.9110000001,910757191.2000000477,182.069409910109
"25483",Nariño,55.08897389070,,1,262,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,55088973.8900000006,1173805.9820000001,53915167.8999999985,470.935404199891
"76100",Bolívar,743.77841927700,,1,930,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,743778419.2000000477,1105611.8970000001,742672807.2999999523,1460.79606090973
"25178",Chipaque,150.36015825400,,1,2441,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,150360158.0000000000,304738.8981000000,150055419.0999999940,2891.28395948169
"73200",Coello,343.42282874900,,1,300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,343422828.6000000238,501798.1439000000,342921030.3999999762,495.405834808013
"76622",Roldanillo,235.16663508800,,1,945,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,235166635.0000000000,4578461.7460000003,230588173.1999999881,1350.13388312052
"25878",Viotá,201.10380116300,,1,567,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,201103801.0000000000,1927479.3100000001,199176321.5999999940,1203.95443842534
"25841",Ubaque,106.95017511200,,1,1820,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,106950175.0000000000,297299.4812000000,106652875.5000000000,2580.98672679203
"50686",San Juanito,244.52350765500,Ordenanza No. 32 de 1981,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,244523507.5000000000,232915.9602000000,244290591.5000000000,2610.48981442278
"27250",El Litoral Del San Juán,4136.15271933000,Ordenanza No. 001 de 1993,1,25,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,4136152719.0000000000,1074684.2870000000,4135078034.0000000000,319.769287220916
"25324",Guataquí,90.89217542400,,1,255,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,90892175.4200000018,735557.0857000002,90156618.3299999982,454.481587950311
"76400",La Unión,120.87266239600,,1,963,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,120872662.2000000030,4166900.9870000002,116705761.2000000030,1170.00135336051
"25815",Tocaima,245.58097678700,,1,399,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,245580976.5000000000,3156669.3480000002,242424307.0999999940,548.575462634716
"25245",El Colegio,118.15611212500,,1,980,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,118156112.0000000000,1948661.8140000000,116207450.0999999940,1433.18193164706
"25599",Apulo,121.87188078600,Decreto No. 1336 de 1949,1,417,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,121871880.7000000030,1430910.2720000001,120440970.4000000060,660.82209670592
"73547",Piedras,354.16431678000,,1,433,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,354164316.6000000238,929126.4782000000,353235190.1000000238,522.245232270637
"25035",Anapoima,123.83748530700,,1,689,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,123837485.2000000030,5501665.2810000004,118335819.9000000060,756.233604769479
"25181",Choachí,212.13244779700,,1,1920,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,212132447.5000000000,1113308.2050000001,211019139.1999999881,2708.97661855804
"25645",San Antonio Del Tequendama,88.47406007340,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,88474060.0600000024,208324.4868000000,88265735.5699999928,1828.68309537739
"25368",Jerusalén,221.67275314900,,1,300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,221672753.0000000000,367476.7246000000,221305276.1999999881,621.221824958746
"76250",El Dovio,236.02934989900,Ordenanza No. 14 de 1956,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,236029349.8000000119,974312.3588000000,235055037.4000000060,1510.41121917634
"25438",Medina,1194.92912504000,,1,533,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,1194929125.0000000000,1554606.9020000000,1193374518.0000000000,1044.9333120547
"25279",Fómeque,459.51731988500,,1,1925,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,459517319.8000000119,1380731.5200000000,458136588.1999999881,2921.77400912826
"25797",Tena,51.38366388700,,1,1350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,51383663.8800000027,197708.9411000000,51185954.9299999997,1458.46714838086
"73026",Alvarado,344.11186540700,,1,418,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,344111865.3000000119,822460.2657000000,343289405.0000000000,681.79841461159
"76863",Versalles,200.63763862300,,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,200637638.5000000000,763125.4520000000,199874513.0000000000,1641.85517416645
"25386",La Mesa,148.12919557000,,1,1275,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,148129195.5000000000,3903191.7760000001,144226003.6999999881,1048.86260662471
"85440",Villanueva,832.18052432600,Ordenanza No. 2287 de 1982,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,832180524.2000000477,4929011.6050000004,827251512.5000000000,217.769698514124
"73043",Anzoátegui,469.46925983000,Ordenanza No. 21 de 1915,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,469469259.8000000119,241751.3591000000,469227508.3999999762,2853.82555979562
"50110",Barranca De Upía,403.01385949000,Ordenanza No. 05 de 1990,1,225,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,403013859.3000000119,1595307.6410000001,401418551.6000000238,237.59471258857
"25473",Mosquera,106.01016872400,,1,2543,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,106010168.7000000030,14960594.2599999998,91049574.4300000072,2574.58526515831
"25530",Paratebueno,883.90653757800,Ordenanza No. 36 de 1981,1,250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,883906537.5000000000,605607.8975000000,883300929.6000000238,359.463773726921
"76823",Toro,175.75564192600,,1,958,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,175755641.9000000060,1951589.3450000000,173804052.5000000000,1233.07981162091
"25580",Pulí,197.51970932400,,1,1000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,197519709.3000000119,190154.7755000000,197329554.5000000000,931.013039578331
"25099",Bojacá,102.20749081900,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,102207490.7000000030,1180085.5020000001,101027405.0999999940,2572.49518055139
"25123",Cachipay,53.39584477380,Ordenanza No. 006 de 1982,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,53395844.7700000033,760298.2888000000,52635546.4799999967,1395.00951778204
"76054",Argelia,90.80595341020,Ordenanza No. 15 de 1956,1,1512,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,90805953.4000000060,374707.5558000000,90431245.8400000036,1595.26382366907
"25299",Gama,107.51893092300,Ordenanza No. 14 de 1903,1,2150,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,107518930.9000000060,178489.6091000000,107340441.2000000030,2369.44378678532
"25286",Funza,69.97262576930,,1,2548,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,69972625.7600000054,7784795.3940000003,62187830.3599999994,2552.20953770502
"25596",Quipile,127.58956541100,,1,1448,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,127589565.4000000060,133765.1900000000,127455800.2000000030,1448.38155633816
"25293",Gachalá,384.37423107300,,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,384374231.0000000000,330108.6683000000,384044122.3000000119,2216.51291258474
"25898",Zipacón,54.14079878250,,1,2550,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,54140798.7800000012,244978.6025000000,53895820.1700000018,2450.08039402887
"27745",Sipí,1577.45312748000,Ordenanza No. 014 de 1956,1,50,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1577453127.0000000000,413537.2830000000,1577039589.0000000000,587.400731532005
"73861",Venadillo,334.39856405800,,1,332,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,334398564.0000000000,1466489.3510000000,332932074.6000000238,570.690850608304
"73686",Santa Isabel,270.05215758300,Ordenanza No. 13 de 1904,1,2270,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,270052157.5000000000,257407.8025000000,269794749.6000000238,3055.14335050815
"25372",Junín,343.26591299700,,1,2325,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,343265912.8000000119,339786.3896000000,342926126.3999999762,2717.72043464836
"25086",Beltrán,176.72663673300,,1,229,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,176726636.5000000000,577449.2288000000,176149187.1999999881,432.470929385415
"76246",El Cairo,214.23703663900,Ordenanza No. 045 de 1947,1,1800,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,214237036.5000000000,396996.6736000000,213840039.8000000119,1861.78982192815
"25040",Anolaima,120.83149557800,,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,120831495.5000000000,915361.7010000000,119916133.7000000030,1788.29615320135
"25430",Madrid,119.44521083900,,1,2550,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,119445210.7000000030,8505841.5280000009,110939369.0999999940,2575.25838584185
"25839",Ubalá,521.57832970300,,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,521578329.6000000238,682920.1080000000,520895409.3999999762,1678.87150947556
"66170",Dosquebradas,69.97443523670,Ordenanza No. 12 de 1972,1,1479,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,69974435.2300000042,17077185.5700000003,52897249.6499999985,1638.19942107657
"76041",Ansermanuevo,305.46048146100,,1,964,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,305460481.3000000119,1438691.9190000000,304021789.3000000119,1295.52333220796
"25269",Facatativá,157.87906128400,,1,2586,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,157879061.0000000000,7874967.6420000000,150004093.3000000119,2700.87078764595
"50568",Puerto Gaitán,17199.25417800000,Ordenanza No. 39 de 1969,1,149,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Meta,17199254177.0000000000,4487360.7300000004,17194766816.0000000000,183.272678712548
"25799",Tenjo,114.00982296000,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,114009822.9000000060,1707644.1690000000,112302178.7000000030,2607.08353159384
"73461",Murillo,423.72151346600,Ordenanza No. 83 de 1985,1,2950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,423721513.3000000119,859584.7233000000,422861928.5000000000,3312.90812508906
"15236",Chivor,108.49320336500,Ordenanza No. 23 de 1990,1,1850,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,108493203.2000000030,132861.8890000000,108360341.2999999970,1889.30351958973
"66400",La Virginia,32.80016849270,Ordenanza No. 057 de 1959,1,900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,32800168.4800000004,2159120.7740000002,30641047.6999999993,996.329779358941
"25095",Bituima,61.01694359140,,1,1400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,61016943.5900000036,180801.2072000000,60836142.3800000027,1482.17679339933
"25260",El Rosal,87.12009013320,Ordenanza No. 25 de 1997,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,87120090.1200000048,1040376.1520000000,86079713.9599999934,2652.19116032141
"25328",Guayabal De Síquima,61.83974025250,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,61839740.2500000000,251834.5931000000,61587905.6499999985,1583.49560333483
"73030",Ambalema,237.83825443000,,1,238,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,237838254.4000000060,1536406.2320000001,236301848.0999999940,258.769583264553
"25019",Albán,50.75098508890,Ordenanza No. 019 de 1903,1,2245,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,50750985.0700000003,451484.8410000000,50299500.2199999988,2023.9737960432
"25297",Gachetá,258.50579108000,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,258505791.0000000000,1236762.2200000000,257269028.6999999881,2439.1212369413
"25867",Vianí,67.03580905800,,1,1480,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,67035809.0300000012,381649.7106000000,66654159.3100000024,1612.82928987498
"73408",Lérida,271.76637273400,,1,345,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,271766372.6000000238,3497755.2960000001,268268617.3000000119,538.645825893791
"15690",Santa María,309.10660684400,Ordenanza No. 28 de 1961,1,900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,309106606.8000000119,825098.9043000002,308281507.8000000119,1047.27057888973
"25662",San Juan De Rioseco,313.81682183900,,1,1268,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,313816821.8000000119,582763.5490000000,313234058.1999999881,949.666109851759
"66682",Santa Rosa De Cabal,543.32923051000,,1,1701,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,543329230.5000000000,7724270.7450000001,535604959.6999999285,2556.22902154103
"25126",Cajicá,51.25631772640,,1,2558,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,51256317.7100000009,6673180.4850000003,44583137.2199999988,2603.7406111047
"25326",Guatavita,251.99787801400,,1,2700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,251997878.0000000000,826326.3513000000,251171551.5999999940,2920.48907895131
"15325",Guayatá,99.80420325980,,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,99804203.2500000000,317889.4925000000,99486313.7500000000,2211.56718222758
"66075",Balboa,119.47932658700,,1,1550,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,119479326.5000000000,270230.1908000000,119209096.2999999970,1151.61838429482
"15667",San Luis De Gaceno,468.96632065000,,1,400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,468966320.6000000238,1167393.5240000000,467798927.0000000000,675.296778193686
"73411",Líbano,282.20024438400,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,282200244.3000000119,3637481.2570000002,278562763.0000000000,1503.58016337522
"85300",Sabanalarga,400.15819659800,Ordenanza No. 05 de 1965,1,450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,400158196.5000000000,863747.8441000000,399294448.6000000238,579.786492533765
"25785",Tabio,75.12982250950,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,75129822.5000000000,1010269.0880000000,74119553.4099999964,2768.94115890898
"25168",Chaguaní,171.87468249700,,1,1023,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,171874682.4000000060,229442.2691000000,171645240.0999999940,1015.08487982941
"15022",Almeida,57.57419619880,,1,1925,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,57574196.1700000018,161493.0720000000,57412703.0900000036,2120.96259788348
"15761",Somondoco,58.69677713830,,1,1680,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,58696777.1300000027,399127.5206000000,58297649.6000000015,1948.25283006893
"25718",Sasaima,111.50661033600,,1,1191,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,111506610.2000000030,630724.0142000000,110875886.0999999940,1581.78587031757
"25817",Tocancipá,73.14810780360,,1,2564,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,73148107.7900000066,1701632.2050000001,71446475.5799999982,2642.95267683162
"27491",Nóvita,945.67601730100,,1,100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,945676017.2000000477,610359.4026000000,945065657.6999999285,279.428916838242
"25658",San Francisco,118.61559755300,,1,1505,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,118615597.5000000000,770767.2382000000,117844830.2000000030,2163.65713190877
"25295",Gachancipá,42.86544066330,,1,2563,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,42865440.6400000006,1031914.6520000000,41833525.9799999967,2660.23253616905
"66440",Marsella,149.29766879300,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,149297668.5000000000,2365398.6690000002,146932269.8000000119,1305.73835899069
"66383",La Celia,92.47551289070,Ordenanza No. 96 de 1959,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Risaralda,92475512.8900000006,413001.6467000000,92062511.2399999946,1592.599380406
"76243",El Águila,187.82405545800,Decreto No. 0284 de 1950,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Valle del Cauca,187824055.4000000060,341441.0937000001,187482614.3000000119,1870.26588556699
"15778",Sutatenza,41.06350102780,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,41063501.0200000033,413608.7124000000,40649892.2999999970,1839.30151890454
"17873",Villamaria,454.87084767000,,1,1944,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,454870847.6000000238,5007720.0530000003,449863127.5000000000,3040.00743511572
"15322",Guateque,36.07517975430,,1,1810,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,36075179.7500000000,1896910.5270000000,34178269.2199999988,1852.83339854122
"85162",Monterrey,777.57342581100,,1,430,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,777573425.7000000477,3081172.3730000001,774492253.2999999523,501.78929102388
"15425",Macanal,199.61414899400,,1,1850,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,199614148.9000000060,233397.0772000000,199380751.8000000119,1828.04565215456
"73870",Villahermosa,279.06490291500,,1,2000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,279064902.8000000119,691190.9863000000,278373711.8000000119,2481.34071309129
"25436",Manta,107.73563287300,,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,107735632.7000000030,467136.9175000000,107268495.7000000030,2277.16002404893
"85139",Maní,3745.28132605000,,1,175,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,3745281326.0000000000,3888829.8300000001,3741392496.0000000000,166.222124651559
"25875",Villeta,140.77470257600,,1,799,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,140774702.5000000000,5496865.3099999996,135277837.0999999940,1123.08064739152
"25769",Subachoque,208.96738288000,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,208967382.8000000119,687137.1294000000,208280245.5999999940,2967.8118064311
"17088",Belalcázar,113.31640904600,Ordenanza No. 17 de 1911,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,113316409.0000000000,594783.1838000000,112721625.7999999970,1186.1509678701
"25402",La Vega,155.27047997700,,1,1200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,155270479.9000000060,1889121.6390000000,153381358.1999999881,1652.20631662085
"17174",Chinchiná,109.32067247600,Ordenanza No. 011 de 1880,1,1378,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caldas,109320672.4000000060,4972469.6500000004,104348202.7000000030,1314.51739651225
"25736",Sesquilé,140.98732717900,,1,2601,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,140987327.0000000000,745733.8085000000,140241593.0999999940,2834.65520141675
"15135",Campohermoso,298.17353905400,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,298173539.0000000000,304795.3295000000,297868743.6000000238,1358.09767040707
"25491",Nocaima,68.86639535280,,1,1100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,68866395.3400000036,459498.9719000000,68406896.3599999994,1149.72879389257
"25777",Supatá,130.23778994900,,1,1788,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cundinamarca,130237789.9000000060,484837.0972000000,129752952.7999999970,2118.03940780237
"15798",Tenza,45.78731272920,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,45787312.7100000009,305582.7809000000,45481729.9200000018,1850.07285392003
"73152",Casabianca,174.83995692700,Ordenanza No.26 de 1896,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Tolima,174839956.9000000060,388122.7053000000,174451834.0999999940,2601.96542429653
